# ../emissions-data/level1//L101.nh3_tgej_USA_en_Sepa_F_Yh.csv
# Written by L101.nonghg_en_USA_S_T_Y.R
# Fri Mar 14 14:54:53 2014
# " NH3 emissions factors for the USA by EPA sector / fuel / historical year "
# " Unit = Tg / EJ "
"sector","fuel","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"bld_comm","biomass",0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.003628,0.001814,0,0,0,0,0,0,0,0
"bld_comm","coal",0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.003628,0.001814,0,0,0,0,0,0,0,0
"bld_comm","gas",0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.003628,0.001814,0,0,0,0,0,0,0,0
"bld_comm","refined liquids",0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.002721,0.003628,0.001814,0,0,0,0,0,0,0,0
"bld_resid","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bld_resid","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bld_resid","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bld_resid","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cement","all",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"coal","all",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"elec_heat","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005442,0.005442,0.006349,0.007256,0.008163,0.008163,0.004535,0,0,0,0,0,0,0,0
"elec_heat","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005442,0.005442,0.006349,0.007256,0.008163,0.008163,0.004535,0,0,0,0,0,0,0,0
"elec_heat","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005442,0.005442,0.006349,0.007256,0.008163,0.008163,0.004535,0,0,0,0,0,0,0,0
"elec_heat","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005442,0.005442,0.006349,0.007256,0.008163,0.008163,0.004535,0,0,0,0,0,0,0,0
"industry_energy","biomass",0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.016326,0.016326,0.015419,0.026303,0.026303,0.026303,0.026303,0.026303,0.026303,0.007256,0,0,0,0,0,0,0,0
"industry_energy","coal",0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.015419,0.016326,0.016326,0.015419,0.026303,0.026303,0.026303,0.026303,0.026303,0.026303,0.007256,0,0,0,0,0,0,0,0
